company_name,street_address,city,state,zip_code,ny,wholesaler_distributor,harvester_processor,secondary_processor,auction,harvester_processor_scale,secondary_processor_scale,auction_scale,max_inv,lrfs_business,mwbe,sold_to_nyc,nys_product_purchased,sold_to_NYC,organic,address,latitude,longitude
"Prime Food Processing, LLC",300 Vandervoort Ave.,Brooklyn,NY,11211,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"300 Vandervoort Ave., Brooklyn, NY 11211",40.715007559233,-73.933640143286
Punto Rojo Empanadas Corp.,305 Font Street,Hempstead,NY,11550,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"305 Font Street, Hempstead, NY 11550",40.706307477491,-73.623266665732
"Queen City Fresh Foods, LLC",2520 Hamburg Turnpike,Lackawanna,NY,14218,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2520 Hamburg Turnpike, Lackawanna, NY 14218",42.816557492992,-78.846286860707
"RHOSEY LLC   Rhosey, LLC",1677 McDonald Avenue,Brooklyn,NY,11230,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1677 McDonald Avenue, Brooklyn, NY 11230",40.612087460644,-73.973538655356
"ROMA SAUSAGE, INC.",2029 BLEECKER STREET,UTICA,NY,13501,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2029 BLEECKER STREET, UTICA, NY 13501",43.091512480554,-75.195672655615
"Red Barn Meats, Inc.",9095 Briot Road,Croghan,NY,13327,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"9095 Briot Road, Croghan, NY 13327",43.872933864662,-75.349690640295
Red Bowl Food Corporation,6904 8th Ave,Brooklyn,NY,11228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6904 8th Ave, Brooklyn, NY 11228",40.63032751147,-74.015031116681
Reliable Brothers,185 Cohoes Ave,Green Island,NY,12183,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"185 Cohoes Ave, Green Island, NY 12183",42.758340094785,-73.695239131674
Reliable Wholesale Meats,306 Van Brunt Street,Brooklyn,NY,11231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"306 Van Brunt Street, Brooklyn, NY 11231",40.679270549918,-74.010752909047
Romeo Foods Inc,7807 15th Avenue,Brooklyn,NY,11228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"7807 15th Avenue, Brooklyn, NY 11228",40.61581157939,-74.004829560078
"Rosenkrans Natural Beef Company, LLC",900 Jefferson Road Suite 5,Rochester,NY,14623,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"900 Jefferson Road Suite 5, Rochester, NY 14623",43.08725036825,-77.614634818401
"Rosina Food Products, Inc.",3100 Clinton Street,West Seneca,NY,14224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3100 Clinton Street, West Seneca, NY 14224",42.860576977007,-78.765268786064
"Rosina Food Products, Inc.",75 Empire Drive,West Seneca,NY,14224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"75 Empire Drive, West Seneca, NY 14224",42.862855777122,-78.759160286799
"Rosina Food Products, Inc.",160 Empire Drive,Buffalo,NY,14224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"160 Empire Drive, Buffalo, NY 14224",42.86139926524,-78.760633910989
Rosina Food Products. Inc.,75 Industrial Parkway,Cheektowaga,NY,14227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"75 Industrial Parkway, Cheektowaga, NY 14227",42.869437948421,-78.748016878567
"Rural Foods, LLC",41 North Union Street,Cambridge,NY,12186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"41 North Union Street, Cambridge, NY 12186",43.033461672767,-73.381828145555
SALARINO'S ITALIAN FOOD INC.,110 JAMES STREET,CANASTOTA,NY,13032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"110 JAMES STREET, CANASTOTA, NY 13032",43.076431293267,-75.752233402072
SLATE FOODS,216 E 85th st,NYC,NY,10028,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,"216 E 85th st, NYC, NY 10028",40.777913617889,-73.954109166731
SON AND SONS TRADING CO. INC.,518 GARDNER AVENUE,BROOKLYN,NY,11222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"518 GARDNER AVENUE, BROOKLYN, NY 11222",40.725523470132,-73.931378815199
"Sahlen Packing Co., Inc.",327 Howard Street,Buffalo,NY,14206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"327 Howard Street, Buffalo, NY 14206",42.883293472894,-78.842024498237
"Sahlen Packing Company, Inc.",318 Howard Street,Buffalo,NY,14206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"318 Howard Street, Buffalo, NY 14206",42.883409547236,-78.841907944967
Salsabil Meat Processing,12 Ehle Street,Nelliston,NY,13410,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"12 Ehle Street, Nelliston, NY 13410",42.927294269594,-74.608751843232
Salumeria Biellese Inc.,376-378 8th Avenue,NYC,NY,10001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"376-378 8th Avenue, NYC, NY 10001",40.748934348444,-73.995745452266
Samossa Bites,35-27 31st Street,Long Island City,NY,11106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"35-27 31st Street, Long Island City, NY 11106",40.757666187304,-73.928786495187
Santora Foods LLC,2928 Walden Avenue,Depew,NY,14043,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2928 Walden Avenue, Depew, NY 14043",42.909537650785,-78.728288608703
Schneider's Fish and Seafood Corp.,2150 Old Union Road,Cheektowaga,NY,14227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2150 Old Union Road, Cheektowaga, NY 14227",42.8698706391,-78.757949796897
"Schonwetter Enterprises, Inc., DBA Bilinski's Sausage Mfg Co.",41 Lark Street,Cohoes,NY,12047,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"41 Lark Street, Cohoes, NY 12047",42.758514917192,-73.704753404214
"Schrader Farms, LLC",1937 Somerville Road,Romulus,NY,14541,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"1937 Somerville Road, Romulus, NY 14541",42.744429923596,-76.838003556392
Schreiber Processing Corporation,56-20 59th Street,Maspeth,NY,11378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"56-20 59th Street, Maspeth, NY 11378",40.724748258714,-73.908848357857
Seven Nation Food Company,389 East 3rd Street,Mount Vernon,NY,10550,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"389 East 3rd Street, Mount Vernon, NY 10550",40.909937443992,-73.822353621227
"Seviroli Foods, LLC",60 Davids Drive,Hauppauge,NY,11530,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"60 Davids Drive, Hauppauge, NY 11530",40.818855162488,-73.261352992832
"Seviroli Foods, LLC",601-557-563-579 Brook Street,Garden City,NY,11530,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"601-557-563-579 Brook Street, Garden City, NY 11530",40.728255460326,-73.611035072461
Seymour's Commission Sales LLC,4349 US Hway 11,De Kalb Junction,NY,13630,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"4349 US Hway 11, De Kalb Junction, NY 13630",44.505802386792,-75.273104188714
Shah's Halal Food & Products Inc.,138 - 62 94th Avenue,Jamaica,NY,11435,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"138 - 62 94th Avenue, Jamaica, NY 11435",40.697837775048,-73.810418338126
"Shahs Halal New Horizons Processing, Inc.",6500 New Horizons Blvd,Amityville,NY,11701,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6500 New Horizons Blvd, Amityville, NY 11701",40.703403787704,-73.397826132926
"Shale Spring Meats, LLC",10647 Kelsey Road West,Clyde,NY,14433,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"10647 Kelsey Road West, Clyde, NY 14433",43.112395189511,-76.878845590827
Sir Delicious,1717 Clifford Ave,Rochester,NY,14609,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1717 Clifford Ave, Rochester, NY 14609",43.175764915375,-77.575721687887
Slaughter House Inc.,151-24 Beaver Road,Jamaica,NY,11433,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"151-24 Beaver Road, Jamaica, NY 11433",40.699506437516,-73.802550262687
Sonny's 10th Avenue Meat Market Inc.,758 10th Avenue,New York,NY,10019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"758 10th Avenue, New York, NY 10019",40.765631460056,-73.991011036872
Stamford Smokehouse LLC,103 Main Street,Stamford,NY,12167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"103 Main Street, Stamford, NY 12167",42.408284101479,-74.617133984449
Star Natural Meats LLC,4505 Ditmars Boulevard,Astoria,NY,11105,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"4505 Ditmars Boulevard, Astoria, NY 11105",40.770813222032,-73.903060909508
Steuben Foods Inc.,1150 Maple Road,Elma,NY,14059,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1150 Maple Road, Elma, NY 14059",42.800150393391,-78.621477329907
"Stevens Brothers, LLC",392 Goshen Road,Panama,NY,14767,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"392 Goshen Road, Panama, NY 14767",42.016504009875,-79.499430597637
Sun Ming Jan Inc.,145 Noll Street,Brooklyn,NY,11206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"145 Noll Street, Brooklyn, NY 11206",40.703163395679,-73.930991211443
Sunny Savory,36-12 48th Avenue,Long Island City,NY,11101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"36-12 48th Avenue, Long Island City, NY 11101",40.740413305653,-73.929507619049
Swan Market,433 Parsells Avenue,Rochester,NY,14609,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"433 Parsells Avenue, Rochester, NY 14609",43.165784019336,-77.566697092367
T & B Food Corp.,15-10 130th Street,College Point,NY,11356,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"15-10 130th Street, College Point, NY 11356",40.784505134885,-73.838619668545
T&L Creative Salads,148 Allen Blvd,Farmingdale,NY,11735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"148 Allen Blvd, Farmingdale, NY 11735",40.716038216464,-73.416024736591993
"TC Provisions, Inc.",31 Heisser Court,Farmingdale,NY,11735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"31 Heisser Court, Farmingdale, NY 11735",40.725919338314,-73.45328690277
TCM Foods,175 Clearbrook Road,Elmsford,NY,10523,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"175 Clearbrook Road, Elmsford, NY 10523",41.073234039369,-73.814144008552
"TMAC Food Services, Inc.",116 Michigan Avenue,Buffalo,NY,14204,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"116 Michigan Avenue, Buffalo, NY 14204",42.874186378765,-78.871464458997
"TOWER ISLE'S FROZEN FOODS, LTD",2025 ATLANTIC AVENUE,BROOKLYN,NY,11233,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2025 ATLANTIC AVENUE, BROOKLYN, NY 11233",40.676552861968,-73.913764191344
"Table 87 Frozen, LLC",145 42nd Street,Brooklyn,NY,11232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"145 42nd Street, Brooklyn, NY 11232",40.654351854346,-74.01342744627
"Textured Food Innovations, LLC",552 Westbury Ave,Carle Place,NY,11514,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"552 Westbury Ave, Carle Place, NY 11514",40.751421587042,-73.603612544616
"The Alps Provision Co., Inc.",22-70 45th Street,Long Island City,NY,11105,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"22-70 45th Street, Long Island City, NY 11105",40.769606078833,-73.904753751219
The Craft Cannery,7100 Apple Tree Avenue,Bergen,NY,14416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"7100 Apple Tree Avenue, Bergen, NY 14416",43.072037528383,-77.940780675992
"The Gilded Kitchen, Inc.",228 Duffield Street,Brooklyn,NY,11201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"228 Duffield Street, Brooklyn, NY 11201",40.69157676531,-73.984443490356
"The Original Crunch Roll Factory, LLC",75 Bourne Street,Westfield,NY,14787,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"75 Bourne Street, Westfield, NY 14787",42.331926483995,-79.579728562665
The Pierogi Guy,462 Elmridge Center Drive,Rochester,NY,14626,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"462 Elmridge Center Drive, Rochester, NY 14626",43.216523347989,-77.727368957236
"Timberline Meats, LLC",4342 John Green Rd,Dundee,NY,14837,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"4342 John Green Rd, Dundee, NY 14837",42.553508876173,-77.035010100872
"Tomoe Food Services, Inc.","355 Food Center Drive, Building D18-D-21",Bronx,NY,10474,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"355 Food Center Drive, Building D18-D-21, Bronx, NY 10474",40.806204912953,-73.871041997208
"Top Taste Food, Inc.",95 13th Street,Brooklyn,NY,11215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"95 13th Street, Brooklyn, NY 11215",40.670296422307,-73.995470068039
Total Product Distributor Inc.,48 Brooklyn Terminal Market,Brooklyn,NY,11236,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"48 Brooklyn Terminal Market, Brooklyn, NY 11236",40.644591008613,-73.918889981657
Treasure Isle Foods,164 Second Street,Mineola,NY,11501,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"164 Second Street, Mineola, NY 11501",40.741947802706,-73.638710307861
Tri-Town Packing Corporation,922 County Route 53,Brasher Falls,NY,13613,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"922 County Route 53, Brasher Falls, NY 13613",44.860711739671,-74.789785865681
Trinity Meat Company LLC,3487 State Highway 205,Hartwick,NY,13348,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"3487 State Highway 205, Hartwick, NY 13348",42.653707523286,-75.049361909391
Tuv Taam Corp,502 Flushing Avenue,Brooklyn,NY,11205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"502 Flushing Avenue, Brooklyn, NY 11205",40.699339340399,-73.953435160491
"Twin Marquis, LLC",7 Bushwick Place,Brooklyn,NY,11206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"7 Bushwick Place, Brooklyn, NY 11206",40.707857052875,-73.938481044297
"U.F.S. Industries, Inc.",300 North MacQuesten Parkway,Mount Vernon,NY,10550,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"300 North MacQuesten Parkway, Mount Vernon, NY 10550",40.917937228091,-73.845158917424
US Foods Inc,4900 Lake Avenue,Blasdell,NY,14219,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"4900 Lake Avenue, Blasdell, NY 14219",42.796856853993,-78.799646973604
"US Meat Processing, LLC",1973 Steinway  Street,Astoria,NY,11105,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1973 Steinway  Street, Astoria, NY 11105",40.776916860238,-73.900993157845
"Unadilla Livestock Company, LLC",76 Maple Ave (PO Box 70),Unadilla,NY,13849,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"76 Maple Ave (PO Box 70), Unadilla, NY 13849",42.33050297669,-75.311222301971
"United Meat Products, Inc.",50 SawGrass Drive,Bellport,NY,11713,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"50 SawGrass Drive, Bellport, NY 11713",40.802789445898,-72.948956303944
VM LA Sultana Products Corp,6978 75th Street,Middel Village,NY,11379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6978 75th Street, Middel Village, NY 11379",40.707506728489,-73.875792578055
"VSM NY Distribution, LLC/Fairway Market Distribution Center",400 Walnut Ave,Bronx,NY,10454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"400 Walnut Ave, Bronx, NY 10454",40.805423427748,-73.905596115582
Valley Meat Packing Corp.,2812 Settle Road,Newark Valley,NY,13811,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"2812 Settle Road, Newark Valley, NY 13811",42.191327434672,-76.117897289526
"Veselka Lorimer Commissary, LLC",646 Lorimer Street,Brooklyn,NY,11211,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"646 Lorimer Street, Brooklyn, NY 11211",40.71642807779,-73.949674098375
Victor Provisions,340 B Stagg Street,Brooklyn,NY,11206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"340 B Stagg Street, Brooklyn, NY 11206",40.710248905413,-73.935083363476
"Vito A Sindoni & Son Packing Co., LLC",1070 Settles Hill Road,Altamont,NY,12009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1070 Settles Hill Road, Altamont, NY 12009",42.748758379794,-74.045159703306
WING Y Meats Inc.,14 Varick Street,Brooklyn,NY,11222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"14 Varick Street, Brooklyn, NY 11222",40.726468658338,-73.935985862022
"Wan Rong Trading Corp., DBA Taihe Trading Corp.",4843 32nd Place,Long Island City,NY,11101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"4843 32nd Place, Long Island City, NY 11101",40.740199224045,-73.93344620091
"Wang Cai Enterprise, Inc.",3912 47th Avenue,Sunnyside,NY,11104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3912 47th Avenue, Sunnyside, NY 11104",40.741915572775,-73.926139747369
Wang Shi Corporation,47-31 35th Street,Long Island City,NY,11101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"47-31 35th Street, Long Island City, NY 11101",40.741847389365,-73.9302711571
Warsaw Packing Co.,3865 Miller Rd   PO Box 137,Warsaw,NY,14569,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"3865 Miller Rd   PO Box 137, Warsaw, NY 14569",42.700064295769,-78.130265749386
"Water Lilies Food, LLC","1724 5th Avenue, Unit 3",Bayshore,NY,11706,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1724 5th Avenue, Unit 3, Bayshore, NY 11706",40.766184050947,-73.26280338376
Wegmans Food Markets,360 Wegmans Market Street,Rochester,NY,14624,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"360 Wegmans Market Street, Rochester, NY 14624",43.120458732881,-77.698884568037
"Wei Ming USA, Inc.",5301 Grand Avenue Number B,Maspeth,NY,11378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5301 Grand Avenue Number B, Maspeth, NY 11378",40.717838124821,-73.918006252148
Weichsel Beef,310 Van Brunt Street,Brooklyn,NY,11231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"310 Van Brunt Street, Brooklyn, NY 11231",40.679196292891,-74.010840381304
Western New York Driving Horse Sale LLC,4150 Sherman Mayville Rd,Sherman,NY,14781,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"4150 Sherman Mayville Rd, Sherman, NY 14781",42.180914172994,-79.570293624228
White Eagle Packing Company Inc.,922 Congress Street,Schenectady,NY,12303,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"922 Congress Street, Schenectady, NY 12303",42.79863291276,-73.953207420536
"White Lake Foods, LLC",14 Chicken Plant Lane,Ferndale,NY,12762,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"14 Chicken Plant Lane, Ferndale, NY 12762",41.753447187018,-74.741373702298
Whiteman Meat Processing,3 Dock Street,Dansville,NY,14437,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3 Dock Street, Dansville, NY 14437",42.562132413635,-77.706730585317
"Whitsons Food Services (Bronx), LLC",5600 First Avenue Building C,Brooklyn,NY,11220,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5600 First Avenue Building C, Brooklyn, NY 11220",40.647141229419,-74.022635037924
Wilson Beef Farms LLC,10751 Hess Road,Canaseraga,NY,14822,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"10751 Hess Road, Canaseraga, NY 14822",42.466426173393,-77.751639592776
Wyoming County Stockyards LLC,6073 State Road 19-A,Castile,NY,14427,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"6073 State Road 19-A, Castile, NY 14427",42.605242694691,-78.068434925926
Zweigle's Inc.,651 Plymouth Ave North,Rochester,NY,14608,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"651 Plymouth Ave North, Rochester, NY 14608",43.16396711832,-77.625638287888
"3G WAREHOUSE, INC.",565 BROADHOLLOW RD STE 1,FARMINGDALE,NY,11735,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"565 BROADHOLLOW RD STE 1, FARMINGDALE, NY 11735",40.721016038179,-73.425408823944
A&J CRANE SERVICE INC.,121 WYANDANCH AVE,WYANDANCH,NY,11798,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"121 WYANDANCH AVE, WYANDANCH, NY 11798",40.741699011248,-73.359750347162
"AFM TRUCKING, LLC",26 AVERILL DR,MAHOPAC,NY,10541,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"26 AVERILL DR, MAHOPAC, NY 10541",41.387744515189,-73.732665704696
"ALLEN & DAUGHTERS TRUCKING, LLC",219 WHITE CREEK RD,NEWPORT,NY,13416,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"219 WHITE CREEK RD, NEWPORT, NY 13416",43.166316964309,-74.998463072863
APM SERVICES GROUP CORP,146 WALWORTH ST,BROOKLYN,NY,11205,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"146 WALWORTH ST, BROOKLYN, NY 11205",40.694388190795,-73.954303924443
APOLLO TRUCKING INC.,953 MAPLE AVE APT 2,SCHENECTADY,NY,12307,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"953 MAPLE AVE APT 2, SCHENECTADY, NY 12307",42.805176850585,-73.928413918907
"ASTRAL EXTRACTS, LTD.",150 EILEEN WAY UNIT 6,SYOSSET,NY,11791,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"150 EILEEN WAY UNIT 6, SYOSSET, NY 11791",40.803511886407,-73.520050353016
B PARISO TRANSPORT INC,2647 WHITEHAVEN RD,GRAND ISLAND,NY,14072,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"2647 WHITEHAVEN RD, GRAND ISLAND, NY 14072",43.021322981704,-78.990168325929
"B. STRONG TRUCKING, INC.",119 COPIAGUE ST,VALLEY STREAM,NY,11580,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"119 COPIAGUE ST, VALLEY STREAM, NY 11580",40.676189347636,-73.718083617937
"BAGEL GROVE, INC.",7 BURRSTONE RD,UTICA,NY,13502,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"7 BURRSTONE RD, UTICA, NY 13502",43.089167523287,-75.256509327551
BATTERY BUYERS INC.,51 UNION ST,BROOKLYN,NY,11231,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"51 UNION ST, BROOKLYN, NY 11231",40.685069222452,-74.005225608129
BIO-USA INC.,72 5TH ST,RONKONKOMA,NY,11779,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"72 5TH ST, RONKONKOMA, NY 11779",40.811141428489,-73.118285101745
BLUE WOLF ENTERPRISES LLC,458 JEFFERSON AVE APT 3,STATEN ISLAND,NY,10306,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"458 JEFFERSON AVE APT 3, STATEN ISLAND, NY 10306",40.577759679064,-74.092964792695
BLUERITE LLC,20 CONCORD ST,LYNBROOK,NY,11563,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"20 CONCORD ST, LYNBROOK, NY 11563",40.662956078943,-73.685391316511
BUCKY'S TRUCKING INC,11656 130TH ST,SOUTH OZONE PARK,NY,11420,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"11656 130TH ST, SOUTH OZONE PARK, NY 11420",40.676762707407,-73.80948465264
C&T DISTRIBUTION LLC,14 CRITTENDEN WAY APT 6,ROCHESTER,NY,14623,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"14 CRITTENDEN WAY APT 6, ROCHESTER, NY 14623",43.104031452693,-77.632454406346
C. FRANCIS CONSTRUCTION CORP.,501 E 93RD ST APT 1,BROOKLYN,NY,11212,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"501 E 93RD ST APT 1, BROOKLYN, NY 11212",40.655358768556,-73.918931932783
"CARDIAC LIFE PRODUCTS, INC.",507 W COMMERCIAL ST STE 1,EAST ROCHESTER,NY,14445,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"507 W COMMERCIAL ST STE 1, EAST ROCHESTER, NY 14445",43.116620041125,-77.498160874785
"CNY URBAN RENOVATIONS, LLC",359 NORTHERN LIGHTS DR,SYRACUSE,NY,13212,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"359 NORTHERN LIGHTS DR, SYRACUSE, NY 13212",43.110946157587,-76.141618316696
CONRI SERVICES INC,250 CLEARBROOK RD STE 112,ELMSFORD,NY,10523,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"250 CLEARBROOK RD STE 112, ELMSFORD, NY 10523",41.071848939494,-73.813794616832
"CONTINENTAL TRADING & SERVICES, INC.",22 LAWRENCE LN UNIT 3,LAWRENCE,NY,11559,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"22 LAWRENCE LN UNIT 3, LAWRENCE, NY 11559",40.609741539826,-73.733204887738
CORNERSTONE REALTY PROPERTIES CORP.,177 E MAIN ST STE 307,NEW ROCHELLE,NY,10801,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"177 E MAIN ST STE 307, NEW ROCHELLE, NY 10801",40.916045981005,-73.770270978116
"COUNTRY SWEET SAUCE, INC.",50 WESTGATE DR,EAST AURORA,NY,14052,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"50 WESTGATE DR, EAST AURORA, NY 14052",42.749221800488,-78.622147075873
"CRISTO DEMOLITION, INC.",241 N PEARL ST,ALBANY,NY,12207,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"241 N PEARL ST, ALBANY, NY 12207",42.658012214803,-73.749285082151
CTK TRUCKING & LOGISTICS INC.,1850 AMSTERDAM AVE,NEW YORK,NY,10031,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"1850 AMSTERDAM AVE, NEW YORK, NY 10031",40.829394583419,-73.944653559057
DAGEN TRUCKING INC,566 BROADWAY STE 1,MENANDS,NY,12204,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"566 BROADWAY STE 1, MENANDS, NY 12204",42.703270123756,-73.715347786704
DANA CONTRACTING INC.,11415 149TH AVE,SOUTH OZONE PARK,NY,11420,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"11415 149TH AVE, SOUTH OZONE PARK, NY 11420",40.669650783678,-73.826266778095
DAWSONS HAULING LLC,2 SCHUYLER LN,WATERVLIET,NY,12189,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"2 SCHUYLER LN, WATERVLIET, NY 12189",42.707081673728,-73.710953154805
DELUXE DELIVERY SYSTEMS INC.,729 7TH AVE FL 2,NEW YORK,NY,10019,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"729 7TH AVE FL 2, NEW YORK, NY 10019",40.760383034119,-73.983698707635
"DIG IT OF NEW YORK, LLC",4549 CLINTON ST,WEST SENECA,NY,14224,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"4549 CLINTON ST, WEST SENECA, NY 14224",42.858069291712,-78.715336974005
DJI TRUCKING LLC,5 ABBOTTSFORD DR,ROCHESTER,NY,14606,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"5 ABBOTTSFORD DR, ROCHESTER, NY 14606",43.172323465504,-77.720302816151
